Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
09:30:01.365088     ,0.878       ,0.880       ,19.209      ,15.260      ,15.260      ,15.362      ,-0.102      ,-0.034      ,-0.034      ,0.102       ,0.000       ,0.107       ,880.000     ,0.000       ,-0.102      ,15.260      ,0.04464       ,481           ,42.275          ,34.400        ,-0.120              ,0.380               ,24847.123       ,-0.16112          ,-0.12652              ,0.000         ,0.000         ,0.107         ,0.124         
09:30:01.375460     ,0.878       ,0.880       ,19.209      ,15.320      ,15.320      ,15.362      ,-0.042      ,-0.014      ,-0.014      ,0.101       ,0.000       ,0.097       ,880.000     ,0.000       ,-0.042      ,15.320      ,0.04633       ,503           ,44.209          ,35.200        ,-0.123              ,0.389               ,24847.129       ,-0.16867          ,-0.12975              ,0.000         ,0.000         ,0.097         ,0.104         
09:30:01.385236     ,0.878       ,0.880       ,19.209      ,15.430      ,15.430      ,15.362      ,0.068       ,0.023       ,0.023       ,0.102       ,0.000       ,0.107       ,880.000     ,0.000       ,0.068       ,15.430      ,0.04633       ,503           ,44.209          ,35.800        ,-0.125              ,0.399               ,24847.137       ,-0.16867          ,-0.13307              ,0.000         ,0.000         ,0.107         ,0.094         
09:30:01.403113     ,0.878       ,0.880       ,19.209      ,15.510      ,15.510      ,15.362      ,0.148       ,0.049       ,0.049       ,0.105       ,-0.000      ,0.117       ,880.000     ,0.000       ,0.148       ,15.510      ,0.04970       ,547           ,48.076          ,36.600        ,-0.128              ,0.409               ,24847.154       ,-0.16866          ,-0.13634              ,0.000         ,0.000         ,0.117         ,0.105         
09:30:01.405184     ,0.878       ,0.880       ,19.209      ,15.500      ,15.500      ,15.362      ,0.138       ,0.046       ,0.046       ,0.107       ,-0.000      ,0.127       ,880.000     ,0.000       ,0.138       ,15.500      ,0.05139       ,569           ,50.010          ,37.400        ,-0.131              ,0.419               ,24847.154       ,-0.16882          ,-0.13959              ,0.000         ,0.000         ,0.127         ,0.105         
09:30:01.415112     ,0.878       ,0.880       ,19.209      ,15.460      ,15.460      ,15.362      ,0.098       ,0.033       ,0.033       ,0.109       ,-0.000      ,0.137       ,880.000     ,0.000       ,0.098       ,15.460      ,0.05315       ,592           ,52.031          ,38.400        ,-0.134              ,0.429               ,24847.162       ,-0.17653          ,-0.14293              ,0.000         ,0.000         ,0.137         ,0.126         
09:30:01.425017     ,0.878       ,0.880       ,19.209      ,15.380      ,15.380      ,15.362      ,0.018       ,0.006       ,0.006       ,0.109       ,-0.000      ,0.127       ,880.000     ,0.000       ,0.018       ,15.380      ,0.05499       ,616           ,54.141          ,39.200        ,-0.137              ,0.439               ,24847.170       ,-0.18399          ,-0.14622              ,0.000         ,0.000         ,0.127         ,0.136         
09:30:01.435600     ,0.878       ,0.880       ,19.209      ,15.260      ,15.260      ,15.362      ,-0.102      ,-0.034      ,-0.034      ,0.107       ,-0.000      ,0.117       ,880.000     ,0.000       ,-0.102      ,15.260      ,0.05683       ,640           ,56.250          ,40.200        ,-0.140              ,0.449               ,24847.178       ,-0.18414          ,-0.14960              ,0.000         ,0.000         ,0.117         ,0.128         
09:30:01.455016     ,0.878       ,0.880       ,19.209      ,15.400      ,15.400      ,15.362      ,-0.102      ,-0.034      ,-0.034      ,0.106       ,0.000       ,0.107       ,880.000     ,0.000       ,-0.102      ,15.260      ,0.06067       ,690           ,60.645          ,42.000        ,-0.147              ,0.459               ,24847.195       ,-0.19175          ,-0.15305              ,0.000         ,0.000         ,0.117         ,0.116         
09:30:01.463389     ,0.878       ,0.880       ,19.193      ,15.400      ,15.400      ,15.362      ,0.038       ,0.013       ,0.013       ,0.106       ,0.000       ,0.117       ,880.000     ,0.000       ,0.038       ,15.400      ,0.06067       ,690           ,60.645          ,42.400        ,-0.148              ,0.470               ,24847.195       ,-0.19171          ,-0.15655              ,0.000         ,0.000         ,0.117         ,0.105         
09:30:01.465274     ,0.878       ,0.880       ,19.193      ,15.510      ,15.510      ,15.362      ,0.148       ,0.049       ,0.049       ,0.109       ,-0.000      ,0.127       ,880.000     ,0.000       ,0.148       ,15.510      ,0.06259       ,715           ,62.842          ,43.000        ,-0.150              ,0.480               ,24847.203       ,-0.19173          ,-0.15999              ,0.000         ,0.000         ,0.127         ,0.105         
09:30:01.475713     ,0.878       ,0.880       ,19.193      ,15.440      ,15.440      ,15.362      ,0.078       ,0.026       ,0.026       ,0.110       ,-0.000      ,0.136       ,880.000     ,0.000       ,0.078       ,15.440      ,0.06458       ,741           ,65.127          ,43.800        ,-0.153              ,0.490               ,24847.213       ,-0.19940          ,-0.16337              ,0.000         ,0.000         ,0.136         ,0.126         
09:30:01.485154     ,0.878       ,0.880       ,19.193      ,15.360      ,15.360      ,15.362      ,-0.002      ,-0.001      ,-0.001      ,0.110       ,-0.000      ,0.126       ,880.000     ,0.000       ,-0.002      ,15.360      ,0.06665       ,768           ,67.500          ,44.600        ,-0.156              ,0.500               ,24847.223       ,-0.20728          ,-0.16683              ,0.000         ,0.000         ,0.126         ,0.126         
09:30:01.495721     ,0.878       ,0.880       ,19.193      ,15.370      ,15.370      ,15.362      ,0.008       ,0.003       ,0.003       ,0.110       ,0.000       ,0.116       ,880.000     ,0.000       ,0.008       ,15.370      ,0.06872       ,795           ,69.873          ,45.800        ,-0.160              ,0.511               ,24847.232       ,-0.20690          ,-0.17034              ,0.000         ,0.000         ,0.116         ,0.124         
09:30:01.505235     ,0.878       ,0.880       ,19.193      ,15.340      ,15.340      ,15.362      ,-0.022      ,-0.007      ,-0.007      ,0.110       ,-0.000      ,0.106       ,880.000     ,0.000       ,-0.022      ,15.340      ,0.07087       ,823           ,72.334          ,46.600        ,-0.163              ,0.522               ,24847.242       ,-0.21495          ,-0.17401              ,0.000         ,0.000         ,0.106         ,0.127         
09:30:01.515616     ,0.878       ,0.880       ,19.193      ,15.210      ,15.210      ,15.362      ,-0.152      ,-0.051      ,-0.051      ,0.107       ,-0.000      ,0.096       ,880.000     ,0.000       ,-0.152      ,15.210      ,0.07302       ,851           ,74.795          ,47.400        ,-0.165              ,0.533               ,24847.252       ,-0.21455          ,-0.17771              ,0.000         ,0.000         ,0.096         ,0.103         
09:30:01.525181     ,0.878       ,0.880       ,19.193      ,15.300      ,15.300      ,15.362      ,-0.062      ,-0.021      ,-0.021      ,0.106       ,0.000       ,0.086       ,880.000     ,0.000       ,-0.062      ,15.300      ,0.07517       ,879           ,77.256          ,48.200        ,-0.168              ,0.544               ,24847.262       ,-0.21474          ,-0.18131              ,0.000         ,0.000         ,0.086         ,0.105         
09:30:01.535169     ,0.878       ,0.880       ,19.193      ,15.460      ,15.460      ,15.362      ,0.098       ,0.033       ,0.033       ,0.108       ,0.000       ,0.096       ,880.000     ,0.000       ,0.098       ,15.460      ,0.07739       ,908           ,79.805          ,49.200        ,-0.172              ,0.555               ,24847.270       ,-0.22256          ,-0.18494              ,0.000         ,0.000         ,0.096         ,0.085         
09:30:01.545681     ,0.878       ,0.880       ,19.193      ,15.620      ,15.620      ,15.362      ,0.258       ,0.086       ,0.086       ,0.112       ,0.000       ,0.106       ,880.000     ,0.000       ,0.258       ,15.620      ,0.07961       ,937           ,82.354          ,50.200        ,-0.175              ,0.565               ,24847.279       ,-0.22207          ,-0.18849              ,0.000         ,0.000         ,0.106         ,0.103         
09:30:01.566654     ,0.879       ,0.880       ,19.225      ,15.550      ,15.550      ,15.362      ,0.228       ,0.076       ,0.076       ,0.119       ,0.000       ,0.126       ,880.000     ,0.000       ,0.228       ,15.590      ,0.08191       ,967           ,84.990          ,51.200        ,-0.179              ,0.576               ,24847.291       ,-0.23061          ,-0.19209              ,0.000         ,0.000         ,0.126         ,0.116         
09:30:01.573372     ,0.879       ,0.880       ,19.225      ,15.590      ,15.590      ,15.362      ,0.228       ,0.076       ,0.076       ,0.119       ,0.000       ,0.126       ,880.000     ,0.000       ,0.228       ,15.590      ,0.08422       ,997           ,87.627          ,52.200        ,-0.182              ,0.587               ,24847.312       ,-0.22992          ,-0.19572              ,0.000         ,0.000         ,0.126         ,0.116         
09:30:01.575217     ,0.879       ,0.880       ,19.225      ,15.440      ,15.440      ,15.362      ,0.078       ,0.026       ,0.026       ,0.120       ,-0.000      ,0.136       ,880.000     ,0.000       ,0.078       ,15.440      ,0.08652       ,1027          ,90.264          ,52.800        ,-0.184              ,0.598               ,24847.312       ,-0.22987          ,-0.19926              ,0.000         ,0.000         ,0.136         ,0.116         
09:30:01.585521     ,0.879       ,0.880       ,19.225      ,15.450      ,15.450      ,15.362      ,0.088       ,0.029       ,0.029       ,0.122       ,0.000       ,0.146       ,880.000     ,0.000       ,0.088       ,15.450      ,0.08889       ,1058          ,92.988          ,53.800        ,-0.188              ,0.608               ,24847.322       ,-0.23813          ,-0.20274              ,0.000         ,0.000         ,0.146         ,0.146         
09:30:01.594962     ,0.879       ,0.880       ,19.225      ,15.360      ,15.360      ,15.362      ,-0.002      ,-0.001      ,-0.001      ,0.122       ,-0.000      ,0.136       ,880.000     ,0.000       ,-0.002      ,15.360      ,0.09127       ,1089          ,95.713          ,54.600        ,-0.191              ,0.618               ,24847.334       ,-0.23765          ,-0.20615              ,0.000         ,0.000         ,0.136         ,0.133         
09:30:01.605107     ,0.879       ,0.880       ,19.225      ,15.320      ,15.320      ,15.362      ,-0.042      ,-0.014      ,-0.014      ,0.121       ,0.000       ,0.126       ,880.000     ,0.000       ,-0.042      ,15.320      ,0.09373       ,1121          ,98.525          ,55.400        ,-0.193              ,0.629               ,24847.346       ,-0.24559          ,-0.20952              ,0.000         ,0.000         ,0.126         ,0.133         
09:30:01.615092     ,0.879       ,0.880       ,19.225      ,15.370      ,15.370      ,15.362      ,0.008       ,0.003       ,0.003       ,0.121       ,0.000       ,0.124       ,880.000     ,0.000       ,0.008       ,15.370      ,0.09618       ,1153          ,101.338         ,56.200        ,-0.196              ,0.639               ,24847.357       ,-0.24524          ,-0.21283              ,0.000         ,0.000         ,0.124         ,0.127         
09:30:01.625032     ,0.879       ,0.880       ,19.225      ,15.530      ,15.530      ,15.362      ,0.168       ,0.056       ,0.056       ,0.124       ,0.000       ,0.134       ,880.000     ,0.000       ,0.168       ,15.530      ,0.09863       ,1185          ,104.150         ,57.200        ,-0.200              ,0.648               ,24847.367       ,-0.24546          ,-0.21612              ,0.000         ,0.000         ,0.134         ,0.124         
09:30:01.635196     ,0.879       ,0.880       ,19.225      ,15.590      ,15.590      ,15.362      ,0.228       ,0.076       ,0.076       ,0.128       ,-0.000      ,0.144       ,880.000     ,0.000       ,0.228       ,15.590      ,0.10117       ,1218          ,107.051         ,58.200        ,-0.203              ,0.658               ,24847.379       ,-0.25324          ,-0.21937              ,0.000         ,0.000         ,0.144         ,0.133         
09:30:01.654464     ,0.879       ,0.880       ,19.225      ,15.600      ,15.600      ,15.362      ,0.238       ,0.079       ,0.079       ,0.132       ,-0.000      ,0.154       ,880.000     ,0.000       ,0.238       ,15.600      ,0.10377       ,1252          ,110.039         ,59.400        ,-0.207              ,0.668               ,24847.402       ,-0.26068          ,-0.22271              ,0.000         ,0.000         ,0.154         ,0.144         
09:30:01.658625     ,0.881       ,0.880       ,19.242      ,15.560      ,15.560      ,15.362      ,0.198       ,0.066       ,0.066       ,0.135       ,-0.000      ,0.164       ,880.000     ,0.000       ,0.198       ,15.560      ,0.10630       ,1285          ,112.939         ,60.400        ,-0.211              ,0.678               ,24847.402       ,-0.25329          ,-0.22589              ,0.000         ,0.000         ,0.164         ,0.152         
09:30:01.665100     ,0.881       ,0.880       ,19.242      ,15.620      ,15.620      ,15.362      ,0.258       ,0.086       ,0.086       ,0.139       ,0.000       ,0.174       ,880.000     ,0.000       ,0.258       ,15.620      ,0.10891       ,1319          ,115.928         ,61.400        ,-0.214              ,0.687               ,24847.414       ,-0.26057          ,-0.22905              ,0.000         ,0.000         ,0.174         ,0.152         
09:30:01.675569     ,0.881       ,0.880       ,19.242      ,15.750      ,15.750      ,15.362      ,0.388       ,0.259       ,0.129       ,0.146       ,0.000       ,0.184       ,880.000     ,0.000       ,0.388       ,15.750      ,0.11152       ,1353          ,118.916         ,62.200        ,-0.217              ,0.697               ,24847.426       ,-0.26075          ,-0.23220              ,0.000         ,0.000         ,0.184         ,0.173         
09:30:01.685351     ,0.881       ,0.880       ,19.242      ,15.810      ,15.810      ,15.362      ,0.448       ,0.299       ,0.149       ,0.153       ,-0.000      ,0.194       ,880.000     ,0.000       ,0.448       ,15.810      ,0.11413       ,1387          ,121.904         ,63.200        ,-0.221              ,0.706               ,24847.438       ,-0.26099          ,-0.23522              ,0.000         ,0.000         ,0.194         ,0.183         
09:30:01.695642     ,0.881       ,0.880       ,19.242      ,15.680      ,15.680      ,15.362      ,0.318       ,0.106       ,0.106       ,0.159       ,-0.000      ,0.204       ,880.000     ,0.000       ,0.318       ,15.680      ,0.11681       ,1422          ,124.980         ,63.800        ,-0.223              ,0.715               ,24847.449       ,-0.26818          ,-0.23825              ,0.000         ,0.000         ,0.204         ,0.194         
09:30:01.705275     ,0.881       ,0.880       ,19.242      ,15.620      ,15.620      ,15.362      ,0.258       ,0.086       ,0.086       ,0.163       ,0.000       ,0.214       ,880.000     ,0.000       ,0.258       ,15.620      ,0.11942       ,1456          ,127.969         ,64.400        ,-0.225              ,0.723               ,24847.465       ,-0.26107          ,-0.24105              ,0.000         ,0.000         ,0.214         ,0.192         
09:30:01.716578     ,0.881       ,0.880       ,19.242      ,15.650      ,15.650      ,15.362      ,0.288       ,0.096       ,0.096       ,0.168       ,0.000       ,0.224       ,880.000     ,0.000       ,0.288       ,15.650      ,0.12210       ,1491          ,131.045         ,65.600        ,-0.229              ,0.723               ,24847.479       ,-0.26107          ,-0.24105              ,0.000         ,0.000         ,0.224         ,0.212         
09:30:01.725064     ,0.881       ,0.880       ,19.242      ,15.630      ,15.630      ,15.362      ,0.268       ,0.089       ,0.089       ,0.172       ,-0.000      ,0.234       ,880.000     ,0.000       ,0.268       ,15.630      ,0.12487       ,1527          ,134.209         ,67.000        ,-0.234              ,0.740               ,24847.494       ,-0.27604          ,-0.24656              ,0.000         ,0.000         ,0.234         ,0.212         
09:30:01.735211     ,0.881       ,0.880       ,19.242      ,15.190      ,15.190      ,15.362      ,-0.172      ,-0.057      ,-0.057      ,0.169       ,-0.000      ,0.224       ,880.000     ,0.000       ,-0.172      ,15.190      ,0.12763       ,1563          ,137.373         ,69.000        ,-0.241              ,0.748               ,24847.512       ,-0.27640          ,-0.24927              ,0.000         ,0.000         ,0.224         ,0.235         
09:30:01.755229     ,0.881       ,0.880       ,19.242      ,15.000      ,15.000      ,15.362      ,-0.382      ,-0.255      ,-0.127      ,0.163       ,0.000       ,0.214       ,880.000     ,0.000       ,-0.382      ,14.980      ,0.13330       ,1637          ,143.877         ,73.800        ,-0.258              ,0.756               ,24847.541       ,-0.28345          ,-0.25191              ,0.000         ,0.000         ,0.204         ,0.222         
09:30:01.764390     ,0.879       ,0.880       ,19.193      ,15.000      ,15.000      ,15.362      ,-0.362      ,-0.121      ,-0.121      ,0.157       ,0.000       ,0.204       ,880.000     ,0.000       ,-0.362      ,15.000      ,0.13330       ,1637          ,143.877         ,74.800        ,-0.261              ,0.764               ,24847.541       ,-0.28416          ,-0.25462              ,0.000         ,0.000         ,0.204         ,0.221         
09:30:01.765120     ,0.879       ,0.880       ,19.193      ,15.060      ,15.060      ,15.362      ,-0.302      ,-0.101      ,-0.101      ,0.152       ,0.000       ,0.194       ,880.000     ,0.000       ,-0.302      ,15.060      ,0.13622       ,1675          ,147.217         ,76.400        ,-0.267              ,0.772               ,24847.553       ,-0.29117          ,-0.25739              ,0.000         ,0.000         ,0.194         ,0.221         
09:30:01.775538     ,0.879       ,0.880       ,19.193      ,15.430      ,15.430      ,15.362      ,0.068       ,0.023       ,0.023       ,0.153       ,0.000       ,0.184       ,880.000     ,0.000       ,0.068       ,15.430      ,0.13921       ,1714          ,150.645         ,76.800        ,-0.268              ,0.781               ,24847.568       ,-0.29913          ,-0.26031              ,0.000         ,0.000         ,0.184         ,0.180         
09:30:01.785344     ,0.879       ,0.880       ,19.193      ,15.430      ,15.430      ,15.362      ,0.068       ,0.023       ,0.023       ,0.154       ,-0.000      ,0.177       ,880.000     ,0.000       ,0.068       ,15.430      ,0.14220       ,1753          ,154.072         ,77.000        ,-0.269              ,0.790               ,24847.580       ,-0.29934          ,-0.26337              ,0.000         ,0.000         ,0.177         ,0.191         
09:30:01.796740     ,0.879       ,0.880       ,19.193      ,15.200      ,15.200      ,15.362      ,-0.162      ,-0.054      ,-0.054      ,0.152       ,-0.000      ,0.167       ,880.000     ,0.000       ,-0.162      ,15.200      ,0.14527       ,1793          ,157.588         ,77.400        ,-0.270              ,0.800               ,24847.594       ,-0.30665          ,-0.26655              ,0.000         ,0.000         ,0.167         ,0.179         
09:30:01.805259     ,0.879       ,0.880       ,19.193      ,15.300      ,15.300      ,15.362      ,-0.062      ,-0.021      ,-0.021      ,0.150       ,0.000       ,0.157       ,880.000     ,0.000       ,-0.062      ,15.300      ,0.14834       ,1833          ,161.104         ,77.800        ,-0.272              ,0.810               ,24847.607       ,-0.30711          ,-0.26994              ,0.000         ,0.000         ,0.157         ,0.179         
09:30:01.815144     ,0.879       ,0.880       ,19.193      ,15.570      ,15.570      ,15.362      ,0.208       ,0.069       ,0.069       ,0.154       ,0.000       ,0.167       ,880.000     ,0.000       ,0.208       ,15.570      ,0.15148       ,1874          ,164.707         ,78.400        ,-0.274              ,0.821               ,24847.623       ,-0.31416          ,-0.27351              ,0.000         ,0.000         ,0.167         ,0.151         
09:30:01.825267     ,0.879       ,0.880       ,19.193      ,15.480      ,15.480      ,15.362      ,0.118       ,0.039       ,0.039       ,0.156       ,-0.000      ,0.177       ,880.000     ,0.000       ,0.118       ,15.480      ,0.15470       ,1916          ,168.398         ,78.800        ,-0.275              ,0.832               ,24847.637       ,-0.32217          ,-0.27724              ,0.000         ,0.000         ,0.177         ,0.168         
09:30:01.835321     ,0.879       ,0.880       ,19.193      ,15.200      ,15.200      ,15.362      ,-0.162      ,-0.054      ,-0.054      ,0.153       ,-0.000      ,0.167       ,880.000     ,0.000       ,-0.162      ,15.200      ,0.15785       ,1957          ,172.002         ,79.400        ,-0.277              ,0.843               ,24847.650       ,-0.31463          ,-0.28099              ,0.000         ,0.000         ,0.167         ,0.177         
09:30:01.855138     ,0.879       ,0.880       ,19.193      ,15.250      ,15.250      ,15.362      ,-0.112      ,-0.037      ,-0.037      ,0.151       ,0.000       ,0.157       ,880.000     ,0.000       ,-0.112      ,15.250      ,0.16114       ,2000          ,175.781         ,80.000        ,-0.279              ,0.855               ,24847.680       ,-0.32948          ,-0.28486              ,0.000         ,0.000         ,0.167         ,0.165         
09:30:01.863320     ,0.876       ,0.880       ,19.160      ,15.530      ,15.530      ,15.362      ,0.168       ,0.056       ,0.056       ,0.154       ,0.000       ,0.167       ,880.000     ,0.000       ,0.168       ,15.530      ,0.16437       ,2042          ,179.473         ,80.600        ,-0.281              ,0.866               ,24847.680       ,-0.32253          ,-0.28872              ,0.000         ,0.000         ,0.167         ,0.150         
09:30:01.864977     ,0.876       ,0.880       ,19.160      ,15.510      ,15.510      ,15.362      ,0.148       ,0.049       ,0.049       ,0.157       ,-0.000      ,0.177       ,880.000     ,0.000       ,0.148       ,15.510      ,0.16774       ,2086          ,183.340         ,81.000        ,-0.283              ,0.878               ,24847.695       ,-0.33728          ,-0.29270              ,0.000         ,0.000         ,0.177         ,0.150         
09:30:01.875481     ,0.876       ,0.880       ,19.160      ,15.540      ,15.540      ,15.362      ,0.178       ,0.059       ,0.059       ,0.160       ,0.000       ,0.187       ,880.000     ,0.000       ,0.178       ,15.540      ,0.17104       ,2129          ,187.119         ,81.400        ,-0.284              ,0.890               ,24847.709       ,-0.32752          ,-0.29651              ,0.000         ,0.000         ,0.187         ,0.177         
09:30:01.892768     ,0.876       ,0.880       ,19.160      ,15.480      ,15.480      ,15.362      ,0.118       ,0.039       ,0.039       ,0.162       ,-0.000      ,0.197       ,880.000     ,0.000       ,0.118       ,15.480      ,0.17441       ,2173          ,190.986         ,82.400        ,-0.288              ,0.901               ,24847.740       ,-0.34003          ,-0.30036              ,0.000         ,0.000         ,0.197         ,0.191         
09:30:01.895081     ,0.876       ,0.880       ,19.160      ,15.450      ,15.450      ,15.362      ,0.088       ,0.029       ,0.029       ,0.163       ,0.000       ,0.192       ,880.000     ,0.000       ,0.088       ,15.450      ,0.17787       ,2218          ,194.941         ,83.400        ,-0.291              ,0.913               ,24847.740       ,-0.34508          ,-0.30420              ,0.000         ,0.000         ,0.192         ,0.191         
09:30:01.905263     ,0.876       ,0.880       ,19.160      ,15.450      ,15.450      ,15.362      ,0.088       ,0.029       ,0.029       ,0.164       ,0.000       ,0.194       ,880.000     ,0.000       ,0.088       ,15.450      ,0.18132       ,2263          ,198.896         ,84.400        ,-0.295              ,0.924               ,24847.756       ,-0.34508          ,-0.30804              ,0.000         ,0.000         ,0.194         ,0.194         
09:30:01.914977     ,0.876       ,0.880       ,19.160      ,15.450      ,15.450      ,15.362      ,0.088       ,0.029       ,0.029       ,0.166       ,0.000       ,0.195       ,880.000     ,0.000       ,0.088       ,15.450      ,0.18477       ,2308          ,202.852         ,84.800        ,-0.296              ,0.935               ,24847.773       ,-0.34491          ,-0.31177              ,0.000         ,0.000         ,0.195         ,0.192         
09:30:01.925020     ,0.876       ,0.880       ,19.160      ,15.450      ,15.450      ,15.362      ,0.088       ,0.029       ,0.029       ,0.167       ,0.000       ,0.197       ,880.000     ,0.000       ,0.088       ,15.450      ,0.18830       ,2354          ,206.895         ,85.400        ,-0.298              ,0.946               ,24847.789       ,-0.35307          ,-0.31540              ,0.000         ,0.000         ,0.197         ,0.191         
09:30:01.934985     ,0.876       ,0.880       ,19.160      ,15.480      ,15.480      ,15.362      ,0.118       ,0.039       ,0.039       ,0.169       ,0.000       ,0.207       ,880.000     ,0.000       ,0.118       ,15.480      ,0.19182       ,2400          ,210.938         ,86.200        ,-0.301              ,0.957               ,24847.805       ,-0.35296          ,-0.31905              ,0.000         ,0.000         ,0.207         ,0.194         
09:30:01.954220     ,0.876       ,0.880       ,19.160      ,15.480      ,15.480      ,15.362      ,0.118       ,0.039       ,0.039       ,0.171       ,-0.000      ,0.211       ,880.000     ,0.000       ,0.118       ,15.480      ,0.19543       ,2447          ,215.068         ,87.400        ,-0.305              ,0.968               ,24847.836       ,-0.36013          ,-0.32263              ,0.000         ,0.000         ,0.211         ,0.203         
09:30:01.965475     ,0.878       ,0.880       ,19.225      ,15.440      ,15.440      ,15.362      ,-0.042      ,-0.014      ,-0.014      ,0.172       ,-0.000      ,0.191       ,880.000     ,0.000       ,-0.042      ,15.320      ,0.19903       ,2494          ,219.199         ,88.400        ,-0.309              ,0.989               ,24847.836       ,-0.36074          ,-0.32964              ,0.000         ,0.000         ,0.191         ,0.210         
09:30:01.965548     ,0.878       ,0.880       ,19.225      ,15.320      ,15.320      ,15.362      ,-0.042      ,-0.014      ,-0.014      ,0.172       ,-0.000      ,0.191       ,880.000     ,0.000       ,-0.042      ,15.320      ,0.20264       ,2541          ,223.330         ,89.400        ,-0.312              ,0.989               ,24847.854       ,-0.36074          ,-0.32964              ,0.000         ,0.000         ,0.191         ,0.210         
09:30:01.975797     ,0.878       ,0.880       ,19.225      ,15.150      ,15.150      ,15.362      ,-0.212      ,-0.071      ,-0.071      ,0.168       ,-0.000      ,0.181       ,880.000     ,0.000       ,-0.212      ,15.150      ,0.20640       ,2590          ,227.637         ,90.200        ,-0.315              ,1.000               ,24847.869       ,-0.37591          ,-0.33327              ,0.000         ,0.000         ,0.181         ,0.198         
09:30:01.985069     ,0.878       ,0.880       ,19.225      ,15.270      ,15.270      ,15.362      ,-0.092      ,-0.031      ,-0.031      ,0.167       ,0.000       ,0.171       ,880.000     ,0.000       ,-0.092      ,15.270      ,0.21008       ,2638          ,231.855         ,91.200        ,-0.318              ,1.010               ,24847.887       ,-0.36827          ,-0.33678              ,0.000         ,0.000         ,0.171         ,0.189         
09:30:01.995228     ,0.878       ,0.880       ,19.225      ,15.360      ,15.360      ,15.362      ,-0.002      ,-0.001      ,-0.001      ,0.167       ,-0.000      ,0.166       ,880.000     ,0.000       ,-0.002      ,15.360      ,0.21384       ,2687          ,236.162         ,91.800        ,-0.320              ,1.021               ,24847.904       ,-0.37553          ,-0.34022              ,0.000         ,0.000         ,0.166         ,0.179         
09:30:02.005313     ,0.878       ,0.880       ,19.225      ,15.360      ,15.360      ,15.362      ,-0.002      ,-0.001      ,-0.001      ,0.167       ,-0.000      ,0.166       ,880.000     ,0.000       ,-0.002      ,15.360      ,0.21760       ,2736          ,240.469         ,92.400        ,-0.323              ,1.031               ,24847.920       ,-0.37609          ,-0.34361              ,0.000         ,0.000         ,0.166         ,0.165         
09:30:02.014998     ,0.878       ,0.880       ,19.225      ,15.570      ,15.570      ,15.362      ,0.208       ,0.069       ,0.069       ,0.170       ,0.000       ,0.176       ,880.000     ,0.000       ,0.208       ,15.570      ,0.22143       ,2786          ,244.863         ,93.200        ,-0.325              ,1.041               ,24847.938       ,-0.38335          ,-0.34706              ,0.000         ,0.000         ,0.176         ,0.165         
09:30:02.025320     ,0.878       ,0.880       ,19.225      ,15.710      ,15.710      ,15.362      ,0.348       ,0.232       ,0.116       ,0.176       ,-0.000      ,0.186       ,880.000     ,0.000       ,0.348       ,15.710      ,0.22527       ,2836          ,249.258         ,94.200        ,-0.329              ,1.051               ,24847.955       ,-0.38335          ,-0.35045              ,0.000         ,0.000         ,0.186         ,0.178         
09:30:02.035040     ,0.878       ,0.880       ,19.225      ,15.730      ,15.730      ,15.362      ,0.368       ,0.245       ,0.123       ,0.182       ,-0.000      ,0.196       ,880.000     ,0.000       ,0.368       ,15.730      ,0.22910       ,2886          ,253.652         ,95.200        ,-0.332              ,1.061               ,24847.973       ,-0.38369          ,-0.35380              ,0.000         ,0.000         ,0.196         ,0.187         
09:30:02.054256     ,0.878       ,0.880       ,19.225      ,15.590      ,15.590      ,15.362      ,0.228       ,0.076       ,0.076       ,0.186       ,-0.000      ,0.206       ,880.000     ,0.000       ,0.228       ,15.590      ,0.23301       ,2937          ,258.135         ,96.400        ,-0.336              ,1.071               ,24848.008       ,-0.39113          ,-0.35711              ,0.000         ,0.000         ,0.206         ,0.194         
09:30:02.063379     ,0.879       ,0.880       ,19.176      ,15.320      ,15.320      ,15.362      ,-0.042      ,-0.014      ,-0.014      ,0.185       ,-0.000      ,0.196       ,880.000     ,0.000       ,-0.042      ,15.320      ,0.23692       ,2988          ,262.617         ,97.400        ,-0.340              ,1.081               ,24848.008       ,-0.39133          ,-0.36038              ,0.000         ,0.000         ,0.196         ,0.206         
09:30:02.064990     ,0.879       ,0.880       ,19.176      ,15.440      ,15.440      ,15.362      ,0.078       ,0.026       ,0.026       ,0.187       ,0.000       ,0.206       ,880.000     ,0.000       ,0.078       ,15.440      ,0.24083       ,3039          ,267.100         ,98.400        ,-0.343              ,1.091               ,24848.027       ,-0.39101          ,-0.36362              ,0.000         ,0.000         ,0.206         ,0.206         
