Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,PI_D(mA)    ,PI_LastCurrent(mA),Feedforward(mA),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg)
18:26:41.312362     ,0.000       ,0.000       ,0.000       ,16.150      ,16.143      ,16.105      ,0.038       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.317107     ,0.000       ,0.000       ,0.000       ,16.150      ,16.144      ,16.105      ,0.039       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.330851     ,0.000       ,0.000       ,0.000       ,16.150      ,16.143      ,16.105      ,0.039       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.337121     ,0.000       ,0.000       ,0.000       ,16.160      ,16.144      ,16.105      ,0.039       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.349375     ,0.000       ,0.000       ,0.000       ,16.150      ,16.143      ,16.105      ,0.038       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.357200     ,0.000       ,0.000       ,0.000       ,16.150      ,16.142      ,16.105      ,0.037       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.367891     ,0.000       ,0.000       ,0.000       ,16.150      ,16.142      ,16.105      ,0.037       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.377169     ,0.000       ,0.000       ,0.000       ,16.150      ,16.143      ,16.105      ,0.038       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.387677     ,0.000       ,0.000       ,0.000       ,16.160      ,16.143      ,16.105      ,0.039       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.397211     ,0.000       ,0.000       ,0.000       ,16.160      ,16.146      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.407288     ,0.000       ,0.000       ,0.000       ,16.150      ,16.145      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.417144     ,0.000       ,0.000       ,0.000       ,16.150      ,16.145      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.427340     ,0.000       ,0.000       ,0.000       ,16.160      ,16.147      ,16.105      ,0.042       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.437107     ,0.000       ,0.000       ,0.000       ,16.150      ,16.145      ,16.105      ,0.040       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.447139     ,0.000       ,0.000       ,0.000       ,16.160      ,16.145      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.463570     ,0.000       ,0.000       ,0.000       ,16.150      ,16.146      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.467123     ,0.000       ,0.000       ,0.000       ,16.150      ,16.146      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.483009     ,0.000       ,0.000       ,0.000       ,16.150      ,16.144      ,16.105      ,0.039       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.487289     ,0.000       ,0.000       ,0.000       ,16.160      ,16.146      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.501544     ,0.000       ,0.000       ,0.000       ,16.150      ,16.144      ,16.105      ,0.039       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.507402     ,0.000       ,0.000       ,0.000       ,16.160      ,16.145      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.519149     ,0.000       ,0.000       ,0.000       ,16.150      ,16.145      ,16.105      ,0.040       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.527377     ,0.000       ,0.000       ,0.000       ,16.150      ,16.145      ,16.105      ,0.040       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.537886     ,0.000       ,0.000       ,0.000       ,16.150      ,16.143      ,16.105      ,0.039       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.547326     ,0.000       ,0.000       ,0.000       ,16.150      ,16.144      ,16.105      ,0.039       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.557407     ,0.000       ,0.000       ,0.000       ,16.150      ,16.143      ,16.105      ,0.038       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.567325     ,0.000       ,0.000       ,0.000       ,16.160      ,16.145      ,16.105      ,0.040       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.577194     ,0.000       ,0.000       ,0.000       ,16.150      ,16.144      ,16.105      ,0.039       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.594115     ,0.000       ,0.000       ,0.000       ,16.160      ,16.145      ,16.105      ,0.040       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.597325     ,0.000       ,0.000       ,0.000       ,16.160      ,16.146      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.612790     ,0.000       ,0.000       ,0.000       ,16.150      ,16.145      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.617136     ,0.000       ,0.000       ,0.000       ,16.160      ,16.146      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.630398     ,0.000       ,0.000       ,0.000       ,16.150      ,16.147      ,16.105      ,0.042       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.637142     ,0.000       ,0.000       ,0.000       ,16.150      ,16.146      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.648987     ,0.000       ,0.000       ,0.000       ,16.160      ,16.147      ,16.105      ,0.042       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.657092     ,0.000       ,0.000       ,0.000       ,16.160      ,16.149      ,16.105      ,0.044       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.667485     ,0.000       ,0.000       ,0.000       ,16.150      ,16.146      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.677014     ,0.000       ,0.000       ,0.000       ,16.150      ,16.146      ,16.105      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.687461     ,0.000       ,0.000       ,0.000       ,16.160      ,16.147      ,16.105      ,0.042       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.703662     ,0.000       ,0.000       ,0.000       ,16.150      ,16.145      ,16.105      ,0.040       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.707484     ,0.000       ,0.000       ,0.000       ,16.150      ,16.143      ,16.105      ,0.039       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.721285     ,0.000       ,0.000       ,0.000       ,16.150      ,16.144      ,16.105      ,0.040       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.727453     ,0.000       ,0.000       ,0.000       ,16.140      ,16.143      ,16.105      ,0.038       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.739095     ,0.000       ,0.000       ,0.000       ,16.160      ,16.143      ,16.105      ,0.038       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.747508     ,0.000       ,0.000       ,0.000       ,16.150      ,16.143      ,16.105      ,0.038       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.758847     ,0.000       ,0.000       ,0.000       ,16.140      ,16.140      ,16.105      ,0.035       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.767475     ,0.000       ,0.000       ,0.000       ,16.150      ,16.140      ,16.105      ,0.035       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.777403     ,0.000       ,0.000       ,0.000       ,16.160      ,16.143      ,16.105      ,0.038       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.787447     ,0.000       ,0.000       ,0.000       ,16.150      ,16.140      ,16.105      ,0.036       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.797157     ,0.000       ,0.000       ,0.000       ,16.150      ,16.140      ,16.105      ,0.036       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.813669     ,0.000       ,0.000       ,0.000       ,16.140      ,16.141      ,16.105      ,0.036       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.817121     ,0.000       ,0.000       ,0.000       ,16.140      ,16.140      ,16.105      ,0.035       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.831154     ,0.000       ,0.000       ,0.000       ,16.150      ,16.139      ,16.105      ,0.034       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.837115     ,0.000       ,0.000       ,0.000       ,16.140      ,16.138      ,16.105      ,0.033       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.848687     ,0.000       ,0.000       ,0.000       ,16.140      ,16.136      ,16.105      ,0.031       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.857076     ,0.000       ,0.000       ,0.000       ,16.140      ,16.136      ,16.105      ,0.031       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.867510     ,0.000       ,0.000       ,0.000       ,16.140      ,16.135      ,16.105      ,0.030       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.877387     ,0.000       ,0.000       ,0.000       ,16.140      ,16.132      ,16.105      ,0.027       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.887705     ,0.000       ,0.000       ,0.000       ,16.140      ,16.131      ,16.105      ,0.027       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.904716     ,0.000       ,0.000       ,0.000       ,16.140      ,16.131      ,16.105      ,0.026       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.907740     ,0.000       ,0.000       ,0.000       ,16.140      ,16.131      ,16.105      ,0.026       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.923438     ,0.000       ,0.000       ,0.000       ,16.140      ,16.131      ,16.105      ,0.027       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.927565     ,0.000       ,0.000       ,0.000       ,16.140      ,16.131      ,16.105      ,0.027       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.942252     ,0.000       ,0.000       ,0.000       ,16.140      ,16.132      ,16.105      ,0.027       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.947703     ,0.000       ,0.000       ,0.000       ,16.140      ,16.132      ,16.105      ,0.027       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.960855     ,0.000       ,0.000       ,0.000       ,16.140      ,16.132      ,16.105      ,0.027       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.967700     ,0.000       ,0.000       ,0.000       ,16.140      ,16.132      ,16.105      ,0.027       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.979415     ,0.000       ,0.000       ,0.000       ,16.140      ,16.132      ,16.105      ,0.027       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.987703     ,0.000       ,0.000       ,0.000       ,16.130      ,16.130      ,16.105      ,0.025       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:41.998043     ,0.000       ,0.000       ,0.000       ,16.130      ,16.128      ,16.105      ,0.024       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.007087     ,0.000       ,0.000       ,0.000       ,16.130      ,16.127      ,16.105      ,0.023       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.017168     ,0.000       ,0.000       ,0.000       ,16.130      ,16.126      ,16.105      ,0.021       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.033027     ,0.000       ,0.000       ,0.000       ,16.130      ,16.124      ,16.105      ,0.019       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.037180     ,0.000       ,0.000       ,0.000       ,16.130      ,16.123      ,16.105      ,0.019       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.050567     ,0.000       ,0.000       ,0.000       ,16.140      ,16.124      ,16.105      ,0.019       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.057157     ,0.000       ,0.000       ,0.000       ,16.140      ,16.124      ,16.105      ,0.020       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.069344     ,0.000       ,0.000       ,0.000       ,16.130      ,16.123      ,16.105      ,0.019       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.077101     ,0.000       ,0.000       ,0.000       ,16.130      ,16.123      ,16.105      ,0.019       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.089066     ,0.000       ,0.000       ,0.000       ,16.130      ,16.124      ,16.105      ,0.020       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.097236     ,0.000       ,0.000       ,0.000       ,16.120      ,16.122      ,16.105      ,0.017       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.107878     ,0.000       ,0.000       ,0.000       ,16.120      ,16.120      ,16.105      ,0.016       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.117168     ,0.000       ,0.000       ,0.000       ,16.130      ,16.121      ,16.105      ,0.017       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
18:26:42.127089     ,0.000       ,0.000       ,0.000       ,16.120      ,16.119      ,16.105      ,0.014       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.16866       ,3120          ,274.219         ,0.000         ,-0.000              ,0.000               ,34514.234       ,0.00000           ,0.00000               ,0.000         ,0.000         
